name	x	y	z	size	AnatomicalLocation
mECR7	55.8632715595018	-7.71293045724766	-19.0754808366577	1.3	ITG, Right Inferior Temporal Gyrus A20il, intermediate lateral area 20
mECR8	61.179384204159	-8.23251107668138	-17.4605526536892	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mPHL1	-35.0047344590802	-29.2084937062042	-7.32054171060603	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
mPHL2	-38.5870349898075	-28.1215080039263	-7.02155240200595	1.3	no_label_found
mPHL3	-45.1276929744238	-27.0699524533813	-5.99758625890258	1.3	no_label_found
mPHL4	-50.5400123731225	-25.825193673795	-5.92932938475631	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mPHL5	-56.3857428970192	-24.2647448244709	-5.10358850269465	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mPHL6	-61.7369911536942	-22.739122460874	-4.31884168618226	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mPHL7	-67.5812136473689	-21.1065635092407	-4.15602563679595	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mPHL8	-72.3361595026241	-21.604761642229	-3.95069256238833	1.3	no_label_found
mPHR1	36.2518986742513	-25.8677492183763	-7.34431973966668	1.3	Hipp, Right Hippocampus cHipp, caudal hippocampus
mPHR2	38.9608653494958	-25.1226863633199	-7.03386920408505	1.3	Hipp, Right Hippocampus cHipp, caudal hippocampus
mPHR3	45.0390646292113	-24.2380311380149	-5.95201475326579	1.3	no_label_found
mPHR4	50.4586322165862	-23.7449842727259	-5.57964913598879	1.3	MTG, Right Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mPHR5	56.2252011782098	-22.466472657869	-4.47299665769188	1.3	MTG, Right Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mPHR6	62.3870154363213	-21.6964101782938	-3.54862744384993	1.3	MTG, Right Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mPHR7	68.0057146086885	-20.8703487864855	-3.13643171632514	1.3	MTG, Right Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
