name	x	y	z	size	AnatomicalLocation
mAR8	59.3961709990293	-3.70859944654642	-31.4772619259676	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mECL1	-23.1736449578991	-6.29487113210903	-25.6245099456936	1.3	Hipp, Left Hippocampus rHipp, rostral hippocampus
mECL2	-26.3200763366821	-6.88085514739698	-25.1497474341368	1.3	Hipp, Left Hippocampus rHipp, rostral hippocampus
mECL3	-31.3374726658228	-6.41499944191058	-24.1694599792512	1.3	Hipp, Left Hippocampus rHipp, rostral hippocampus
mECL4	-37.4289713901254	-6.36478917250087	-23.58030857038	1.3	no_label_found
mECL5	-43.5861649061819	-5.35118879172439	-22.8328840784753	1.3	no_label_found
mECL6	-49.4108811892964	-5.36442647634684	-21.9196962760115	1.3	no_label_found
mECL7	-55.6165469712364	-5.44831402500173	-20.9717416526838	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mECL8	-61.4496698598033	-5.42141922863121	-19.9672016614057	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mECR1	29.7340395908313	-3.95300115626031	-30.0269405266723	1.3	PhG, Right Parahippocampal Gyrus A35/36r, rostral area 35/36
mECR2	31.4414626958891	-4.384297849077	-29.0877734405442	1.3	PhG, Right Parahippocampal Gyrus A35/36r, rostral area 35/36
mECR3	37.9130330903501	-5.57472854793777	-27.0607672821133	1.3	no_label_found
mECR4	43.4596264424786	-5.69362331648749	-25.4087824885002	1.3	no_label_found
mECR5	48.9526653857811	-6.37364781579053	-23.576344597345	1.3	no_label_found
mECR6	54.6948313769381	-7.05150497208829	-21.9585034790412	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mECR7	61.827775728996	-7.13681631292919	-20.223380342533	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mECR8	67.1942261804041	-7.65420552692455	-18.6946966556238	1.3	no_label_found
mPHL1	-29.0264587265955	-26.0074313080685	-7.17817366252486	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
mPHL2	-32.2494526823449	-27.4717993164166	-7.76245793693669	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
mPHL3	-37.900469025174	-30.3163082517417	-8.35354175999928	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
mPHL4	-42.7220213021032	-32.6925931855829	-9.24324057812294	1.3	no_label_found
mPHL5	-48.5850118966226	-34.8769414175761	-10.1374569513761	1.3	no_label_found
mPHL6	-53.8263251869787	-37.1838932407995	-10.7142787284282	1.3	MTG, Left Middle Temporal Gyrus A21c, caudal area 21
mPHL7	-59.7106024413215	-38.8507252131942	-11.5311521380234	1.3	MTG, Left Middle Temporal Gyrus A21c, caudal area 21
mPHL8	-65.0719561503869	-40.607297401316	-12.3400680237588	1.3	MTG, Left Middle Temporal Gyrus A21c, caudal area 21
mPHR1	34.5288832327068	-27.9872534699832	-10.5534948104786	1.3	Hipp, Right Hippocampus cHipp, caudal hippocampus
mPHR2	37.1660266911649	-29.0051428403557	-10.757692027213	1.3	Hipp, Right Hippocampus cHipp, caudal hippocampus
mPHR3	43.7485372528738	-30.6641274497669	-11.2572694739786	1.3	no_label_found
mPHR4	49.4100453640974	-32.3073340048864	-12.0636525984534	1.3	no_label_found
mPHR5	55.151345651093	-33.4715419659361	-12.7433337014722	1.3	ITG, Right Inferior Temporal Gyrus A20cl, caudolateral of area 20
mPHR6	61.6189275086107	-34.487335260732	-13.3420968197856	1.3	ITG, Right Inferior Temporal Gyrus A20cl, caudolateral of area 20
mPHR7	67.5429014412362	-36.626497340459	-13.7133066645156	1.3	MTG, Right Middle Temporal Gyrus A21c, caudal area 21
mPHR8	73.4382145550601	-37.7181631005531	-14.2005027733713	1.3	no_label_found
