name	x	y	z	size	AnatomicalLocation
mPHL2	-31.0541388522584	-29.2860146769277	-7.12277246947578	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
mPHL3	-34.2628269583798	-32.7044133573495	-6.432242302406	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
mPHL4	-38.4187939592845	-36.6181072544519	-5.56498814860797	1.3	no_label_found
mPHL5	-42.9775825132183	-40.0339890373478	-4.95415525626249	1.3	no_label_found
mPHL6	-48.0059538836621	-43.8840989702716	-4.11679104304456	1.3	no_label_found
mPHL7	-52.4429818903247	-47.7613434921752	-3.31618576170823	1.3	MTG, Left Middle Temporal Gyrus A37dl, dorsolateral area37
mPHL8	-56.749358631094	-51.5762411878228	-2.78934153376955	1.3	MTG, Left Middle Temporal Gyrus A37dl, dorsolateral area37
mPHR1	28.5478626066113	-24.4527880404266	-12.6167251984962	1.3	Hipp, Right Hippocampus cHipp, caudal hippocampus
mPHR2	33.3009382797419	-28.475930507056	-11.8580028250579	1.3	Hipp, Right Hippocampus cHipp, caudal hippocampus
mPHR3	36.6677016854736	-32.0476273564768	-10.8930600048801	1.3	Hipp, Right Hippocampus cHipp, caudal hippocampus
mPHR4	41.8037911830116	-34.8264463104186	-9.98850308997838	1.3	no_label_found
mPHR5	46.0472507724018	-38.4556736323443	-9.24728773658532	1.3	no_label_found
mPHR6	50.9815257078306	-42.4459896209122	-8.28738693158238	1.3	ITG, Right Inferior Temporal Gyrus A20cl, caudolateral of area 20
mPHR7	54.6761391981103	-46.0169939797972	-7.55120258553914	1.3	ITG, Right Inferior Temporal Gyrus A20cl, caudolateral of area 20
mPHR8	59.5720030648974	-49.1490555034427	-6.62407063536376	1.3	MTG, Right Middle Temporal Gyrus A37dl, dorsolateral area37
